Término|Ngram|N(d,e)|N(d,e')|N(d',e)|P(e,d)|P(d,e)|SpecialtyWeight|Idf|Idf-norm|SpecialtyWeight*Idf-norm|
('mexicano', 'y')|2|1|54|213|0.01818181818181818|0.004672897196261682|0.022854715378079864|11.79348508102592|-0.6056179193746936|-0.01384122517517354|
('historicos', 'sobrar', 'lo')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('médico', 'de')|2|4|1506|210|0.0026490066225165563|0.018691588785046728|0.021340595407563286|7.014511960338139|-1.9526122937249872|-0.04166990894821908|
('endodoncia', '.')|2|1|18|213|0.05263157894736842|0.004672897196261682|0.0573044761436301|13.326917281106995|-0.1734069621681514|-0.0099369951267042|
núcleo|1|1|145|213|0.00684931506849315|0.004672897196261682|0.011522212264754833|10.385020235670563|-1.002605760748194|-0.01155223639320669|
('lo', 'patrio')|2|1|2|213|0.3333333333333333|0.004672897196261682|0.338006230529595|15.989882293829424|0.5771724616208102|0.19508788811793737|
botiquín|1|2|11|212|0.15384615384615385|0.009345794392523364|0.16319194823867722|13.874405076409488|-0.019092852907840623|-0.0031157998634650046|
inspección|1|1|46|213|0.02127659574468085|0.004672897196261682|0.025949492940942533|12.020255942872943|-0.5417006159163|-0.01405685630882425|
('establecer', 'botica', 'en')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
digestivo|1|1|2706|213|0.0003694126339120798|0.004672897196261682|0.005042309830173761|6.172365622335617|-2.1899784288803663|-0.01104254975981196|
('herat', '(', 'afganistán')|3|1|4|213|0.2|0.004672897196261682|0.2046728971962617|15.252916699663219|0.3694524170919272|0.07561689658236642|
('pilotar', 'simplificar', '.')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('en', 'los')|2|1|7080|213|0.00014122299110295156|0.004672897196261682|0.004814120187364633|4.785107393483435|-2.580989004341839|-0.012425191269168193|
gómez|1|2|58|212|0.03333333333333333|0.009345794392523364|0.0426791277258567|11.667954198942061|-0.6409998702047192|-0.027357315332724775|
('nominar', 'de')|2|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('inmunológicos', 'de')|2|1|3|213|0.25|0.004672897196261682|0.2546728971962617|15.57484479455058|0.4601905990836635|0.1171980731311199|
('y', 'su', 'tiempo')|3|1|11|213|0.08333333333333333|0.004672897196261682|0.08800623052959501|13.989882293829424|0.013455386703913925|0.0011841578641294964|
plexo|1|1|290|213|0.003436426116838488|0.004672897196261682|0.008109323313100169|9.389969451642296|-1.2830693194312834|-0.010404823944387675|
('k.', 'ashford', ',')|3|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('lo', 'estudiante')|2|1|150|213|0.006622516556291391|0.004672897196261682|0.011295413752553073|10.336440055225502|-1.0162984993579063|-0.011479512046346344|
('de', '1739')|2|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('unidos', ',', 'lo')|3|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('militar', 'y')|2|3|5|211|0.375|0.014018691588785047|0.38901869158878505|14.57484479455058|0.1783320616252154|0.06937450528177187|
('orar', 'de')|2|1|3|213|0.25|0.004672897196261682|0.2546728971962617|15.57484479455058|0.4601905990836635|0.1171980731311199|
('los', 'cirujano')|2|2|10|212|0.16666666666666666|0.009345794392523364|0.17601246105919002|13.989882293829424|0.013455386703913925|0.002368315728258993|
('el', 'soldado', 'complicaciones')|3|1|3|213|0.25|0.004672897196261682|0.2546728971962617|15.57484479455058|0.4601905990836635|0.1171980731311199|
('vesicante', 'de')|2|1|4|213|0.2|0.004672897196261682|0.2046728971962617|15.252916699663219|0.3694524170919272|0.07561689658236642|
('de', 'lo', 'llomada')|3|1|13|213|0.07142857142857142|0.004672897196261682|0.07610146862483311|13.767489872492977|-0.049227815915820185|-0.0037463090883868497|
estallor|1|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('lo', 'atención')|2|1|1935|213|0.0005165289256198347|0.004672897196261682|0.005189426121881517|6.655981557275986|-2.0536671487664737|-0.010657353947458674|
('1875', ')', '.')|3|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
real|1|2|503|212|0.0039603960396039604|0.009345794392523364|0.013306190432127324|8.594705216911423|-1.5072213335255393|-0.020055374087255717|
('la', 'unidad', 'centro')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('mediar', 'del')|2|1|108|213|0.009174311926605505|0.004672897196261682|0.013847209122867188|10.806660469773654|-0.8837628610302591|-0.01223764915170941|
('militar', 'en', 'lo')|3|3|1|211|0.75|0.014018691588785047|0.764018691588785|15.57484479455058|0.4601905990836635|0.3515942193933597|
('``', 'generalisimo')|2|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('de', 'jose', 'trueta')|3|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
resultar|1|1|5936|213|0.0001684352366515075|0.004672897196261682|0.004841332432913189|5.039326396781912|-2.509335207877986|-0.012148525926950654|
('año', 'de')|2|4|3921|210|0.001019108280254777|0.018691588785046728|0.019710697065301503|5.636367855884228|-2.3410539754133497|-0.04614380572289233|
('militar', 'argentino', '.')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('carlos', ',', 'en')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
rehabilitación|1|2|1257|212|0.0015885623510722795|0.009345794392523364|0.010934356743595643|7.276782226831564|-1.878689179992313|-0.020542257704369116|
estadistica|1|1|71|213|0.013888888888888888|0.004672897196261682|0.01856178608515057|11.404919793108268|-0.7151383631342838|-0.013274245317783305|
('humanitarismo', 'en', 'el')|3|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('von', 'helmholtz', ':')|3|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('el', 'periodo', 'tardar')|3|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('traumatismos', 'del', 'sistema')|3|1|14|213|0.06666666666666667|0.004672897196261682|0.07133956386292835|13.667954198942061|-0.07728279528782286|-0.005513320909941257|
('sistema', 'de', 'suspensión')|3|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
aguar|1|2|846|212|0.0023584905660377358|0.009345794392523364|0.011704284958561099|7.846924339987381|-1.7179897578347456|-0.02010784168158724|
('y', 'desorden', 'de')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('lo', 'úlcera', 'péptico')|3|1|148|213|0.006711409395973154|0.004672897196261682|0.011384306592234836|10.355676274088419|-1.0108766068429742|-0.011508129219218453|
('del', '``', 'catálogo')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('--', '-su', '\ufeff1')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('español', 'durante')|2|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('servicio', 'de', 'cirugía')|3|1|186|213|0.0053475935828877|0.004672897196261682|0.010020490779149382|10.027950334662943|-1.1032489608166345|-0.011055096038969224|
('militar', 'español', 'de')|3|1|4|213|0.2|0.004672897196261682|0.2046728971962617|15.252916699663219|0.3694524170919272|0.07561689658236642|
('parir', 'uno')|2|1|568|213|0.0017574692442882249|0.004672897196261682|0.006430366440549907|8.422559952243999|-1.555741946055097|-0.0100039908000685|
('historia', 'de', 'nuestro')|3|1|2|213|0.3333333333333333|0.004672897196261682|0.338006230529595|15.989882293829424|0.5771724616208102|0.19508788811793737|
('lo', 'antisepsia')|2|1|10|213|0.09090909090909091|0.004672897196261682|0.0955819881053526|14.115413175913282|0.04883733753393901|0.004667969815266048|
('hermann', 'von')|2|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('medicamento', 'simple', 'y')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('y', 'cirujano', 'durante')|3|1|2|213|0.3333333333333333|0.004672897196261682|0.338006230529595|15.989882293829424|0.5771724616208102|0.19508788811793737|
médica|1|1|208|213|0.004784688995215311|0.004672897196261682|0.009457586191476993|9.867485662469697|-1.1484772986347722|-0.01086182304079302|
du|1|1|54|213|0.01818181818181818|0.004672897196261682|0.022854715378079864|11.79348508102592|-0.6056179193746936|-0.01384122517517354|
físico|1|1|1514|213|0.0006600660066006601|0.004672897196261682|0.005332963202862342|7.009742716190267|-1.9539565459052888|-0.010420378359304908|
('más', 'destacar', 'durante')|3|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
mediciones|1|1|18|213|0.05263157894736842|0.004672897196261682|0.0573044761436301|13.326917281106995|-0.1734069621681514|-0.0099369951267042|
parir|1|9|27047|205|0.0003326434062684802|0.04205607476635514|0.042388718172623616|2.851183850140597|-3.1260818658249114|-0.13251060319500158|
('para', 'la')|2|1|126|213|0.007874015748031496|0.004672897196261682|0.012546912944293179|10.586160107778415|-0.9459127705712955|-0.011868285185253211|
('y', 'en')|2|2|2237|212|0.0008932559178204555|0.009345794392523364|0.01023905031034382|6.446205981697982|-2.112794185693394|-0.021633005962716563|
medico|1|3|31|211|0.08823529411764706|0.014018691588785047|0.10225398570643211|12.487381953300241|-0.4100371618084619|-0.041927934082668455|
('lafargue', 'y')|2|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('del', 'consenso', 'de')|3|1|6|213|0.14285714285714285|0.004672897196261682|0.14753004005340453|14.767489872492977|0.23263072154262796|0.0343200196668363|
('bioquimica', 'en', 'lo')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
péptico|1|1|594|213|0.0016806722689075631|0.004672897196261682|0.006353569465169245|8.358098936355274|-1.5739108337165786|-0.009999951814000723|
('la', 'medicina', 'y')|3|1|4|213|0.2|0.004672897196261682|0.2046728971962617|15.252916699663219|0.3694524170919272|0.07561689658236642|
('central', 'gomez', 'ulla')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('(', '1886-1923')|2|1|2|213|0.3333333333333333|0.004672897196261682|0.338006230529595|15.989882293829424|0.5771724616208102|0.19508788811793737|
('academia', 'de', 'sanidad')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('ejercitar', 'libertador', 'en')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('la', 'organización')|2|2|23|212|0.08|0.009345794392523364|0.08934579439252337|12.930988604775855|-0.2850028398167058|-0.025463805127548672|
('de', 'san')|2|1|306|213|0.003257328990228013|0.004672897196261682|0.007930226186489696|9.3127499491804|-1.3048342954584624|-0.010347631098874531|
('navarro', 'durante', 'lo')|3|1|3|213|0.25|0.004672897196261682|0.2546728971962617|15.57484479455058|0.4601905990836635|0.1171980731311199|
camilla|1|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
militar|1|68|203|146|0.25092250922509224|0.3177570093457944|0.5686795185708866|9.492695753196708|-1.2541150343166414|-0.7131895339476986|
('y', 'discursar')|2|1|2|213|0.3333333333333333|0.004672897196261682|0.338006230529595|15.989882293829424|0.5771724616208102|0.19508788811793737|
('rivero', '(', '1783-1848')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('helmholtz', ':')|2|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('noviembre', ',')|2|4|53|210|0.07017543859649122|0.018691588785046728|0.08886702738153796|11.74195478038584|-0.620142174547901|-0.055110191605994806|
('tratamiento', 'con')|2|1|2785|213|0.0003589375448671931|0.004672897196261682|0.005031834741128875|6.130865251949327|-2.2016756625814295|-0.011078468087675172|
('méxico', 'ilustrado')|2|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
paratífico|1|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('al', 'llomar', 'de')|3|1|2|213|0.3333333333333333|0.004672897196261682|0.338006230529595|15.989882293829424|0.5771724616208102|0.19508788811793737|
('labor', 'al')|2|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('castrense', 'en')|2|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('nacimiento', 'del')|2|1|21|213|0.045454545454545456|0.004672897196261682|0.05012744265080714|13.115413175913282|-0.23302119992450912|-0.011680756835638096|
('1968', ')', '.')|3|4|33|210|0.10810810810810811|0.018691588785046728|0.12679969689315485|12.365391428921631|-0.4444212325936061|-0.05635247758575152|
('sanitario', 'de', 'alimento')|3|1|5|213|0.16666666666666666|0.004672897196261682|0.17133956386292834|14.989882293829424|0.2953139241623621|0.05059895896862901|
cursar|1|1|645|213|0.0015479876160990713|0.004672897196261682|0.006220884812360753|8.239454439856654|-1.6073517979771736|-0.009999150388156948|
('joven', 'de')|2|1|117|213|0.00847457627118644|0.004672897196261682|0.013147473467448122|10.69220174518874|-0.9160240297411223|-0.012043401626566315|
('de', 'lo', 'probable')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('aplicación', 'de')|2|2|1243|212|0.001606425702811245|0.009345794392523364|0.010952220095334609|7.292914767595137|-1.8741420856472037|-0.02052601661193762|
('datos', 'sobrar', 'el')|3|1|8|213|0.1111111111111111|0.004672897196261682|0.11578400830737279|14.404919793108268|0.1304372492410606|0.015102547549717814|
(':', 'médico', 'de')|3|1|10|213|0.09090909090909091|0.004672897196261682|0.0955819881053526|14.115413175913282|0.04883733753393901|0.004667969815266048|
('de', 'lo', 'guerra')|3|1|12|213|0.07692307692307693|0.004672897196261682|0.08159597411933861|13.874405076409488|-0.019092852907840623|-0.0015578999317325023|
('sanitario', 'de')|2|1|770|213|0.0012970168612191958|0.004672897196261682|0.0059699140574808775|7.984257744635546|-1.6792811652564248|-0.010025164234927199|
('anuario', 'estadístico', 'del')|3|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('quiróz', 'gutiérrez')|2|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('marzo', 'de', '1879')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('en', 'espana')|2|1|70|213|0.014084507042253521|0.004672897196261682|0.018757404238515202|11.425097675045897|-0.7094510548423345|-0.013307460223118687|
unidad|1|2|3597|212|0.0005557099194220616|0.009345794392523364|0.009901504311945426|5.761464407625852|-2.3057944442983604|-0.022830833632680025|
('la', 'historia')|2|1|70|213|0.014084507042253521|0.004672897196261682|0.018757404238515202|11.425097675045897|-0.7094510548423345|-0.013307460223118687|
('organización', 'y', 'funcionamiento')|3|1|5|213|0.16666666666666666|0.004672897196261682|0.17133956386292834|14.989882293829424|0.2953139241623621|0.05059895896862901|
('militar', '--')|2|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('lo', 'dirección', 'general')|3|1|32|213|0.030303030303030304|0.004672897196261682|0.03497592749929199|12.530450675192126|-0.3978978748458106|-0.013916847222729426|
antipoliomielitica|1|1|20|213|0.047619047619047616|0.004672897196261682|0.0522919448153093|13.18252737177182|-0.21410449083712166|-0.011195940219564661|
('(', 'los')|2|1|3|213|0.25|0.004672897196261682|0.2546728971962617|15.57484479455058|0.4601905990836635|0.1171980731311199|
('y', 'lo', 'secretaría')|3|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('dermitis', 'sudoral')|2|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
purulento|1|1|143|213|0.006944444444444444|0.004672897196261682|0.011617341640706127|10.404919793108268|-0.9969969005927319|-0.011582453608910892|
('del', 'sur')|2|1|201|213|0.0049504950495049506|0.004672897196261682|0.009623392245766632|9.916633311798785|-1.1346246140753549|-0.010918937712948728|
laboral|1|1|646|213|0.0015455950540958269|0.004672897196261682|0.006218492250357509|8.237222892558073|-1.607980778635021|-0.009999216010665711|
('uu', '.')|2|1|5|213|0.16666666666666666|0.004672897196261682|0.17133956386292834|14.989882293829424|0.2953139241623621|0.05059895896862901|
('i', '.')|2|1|1763|213|0.0005668934240362812|0.004672897196261682|0.005239790620297963|6.79020994899306|-2.0158337305917|-0.01056254667363464|
('del', 'mismo')|2|1|61|213|0.016129032258064516|0.004672897196261682|0.0208019294543262|11.620648484163706|-0.6543333897855729|-0.013611397013929613|
('de', 'los', 'servicios')|3|1|12|213|0.07692307692307693|0.004672897196261682|0.08159597411933861|13.874405076409488|-0.019092852907840623|-0.0015578999317325023|
('jefe', 'que')|2|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
(')', 'en', 'lo')|3|1|805|213|0.0012406947890818859|0.004672897196261682|0.005913591985343568|7.920208766022613|-1.6973339166939734|-0.010037340246213288|
('y', 'humanitarismo')|2|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('1823-1908', ')')|2|1|3|213|0.25|0.004672897196261682|0.2546728971962617|15.57484479455058|0.4601905990836635|0.1171980731311199|
('al', '30')|2|4|37|210|0.0975609756097561|0.018691588785046728|0.11625256439480283|12.217292789932497|-0.48616409837867025|-0.05651782315320762|
('lo', 'nervio', 'periférico')|3|1|22|213|0.043478260869565216|0.004672897196261682|0.0481511580658269|13.051282838493567|-0.251096883036347|-0.012090605704919592|
('centenario', '.')|2|1|23|213|0.041666666666666664|0.004672897196261682|0.04633956386292835|12.989882293829424|-0.2684031507545342|-0.012437684945400922|
joven|1|1|1331|213|0.0007507507507507507|0.004672897196261682|0.005423647947012432|7.195466427479318|-1.9016087322700017|-0.010313656296797109|
('o', 'secuelas', 'cardiacas')|3|1|3|213|0.25|0.004672897196261682|0.2546728971962617|15.57484479455058|0.4601905990836635|0.1171980731311199|
('adecuación', 'laboral', 'en')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
causas|1|1|435|213|0.0022935779816513763|0.004672897196261682|0.006966475177913058|8.806660469773654|-1.4474799359471555|-0.010083833044303043|
('horatio', 'nelson')|2|1|8|213|0.1111111111111111|0.004672897196261682|0.11578400830737279|14.404919793108268|0.1304372492410606|0.015102547549717814|
(';', 'deducciones', 'médico-preventivas')|3|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('hospital', 'español')|2|1|96|213|0.010309278350515464|0.004672897196261682|0.014982175546777145|10.974931952363452|-0.8363341070515339|-0.01253010440760319|
('médico', 'militar', '(')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
josep|1|1|6|213|0.14285714285714285|0.004672897196261682|0.14753004005340453|14.767489872492977|0.23263072154262796|0.0343200196668363|
('español', 'durante', 'el')|3|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('de', '50,553')|2|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('20', 'año', 'de')|3|1|83|213|0.011904761904761904|0.004672897196261682|0.016577659101023587|11.18252737177182|-0.777821565754018|-0.012894460758494512|
('estadística', 'dermatovenereológica')|2|1|4|213|0.2|0.004672897196261682|0.2046728971962617|15.252916699663219|0.3694524170919272|0.07561689658236642|
('sitiar', 'de', 'querétaro')|3|2|0|212|1.0|0.009345794392523364|1.0093457943925233|16.57484479455058|0.7420491365421111|0.7489841752013832|
('guerra', 'con', 'el')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('del', 'siglo', 'xix')|3|5|117|209|0.040983606557377046|0.02336448598130841|0.06434809253868545|10.644107456987694|-0.9295798154735742|-0.0598166879881877|
veterinario|1|1|89|213|0.011111111111111112|0.004672897196261682|0.015784008307372793|11.082991698220905|-0.8058765451260206|-0.012719962082985994|
('servicio', 'de', 'emergencia')|3|1|34|213|0.02857142857142857|0.004672897196261682|0.03324432576769025|12.445561777605613|-0.4218245353660051|-0.014023272270512052|
('preventivo', 'en', 'lo')|3|1|100|213|0.009900990099009901|0.004672897196261682|0.014573887295271582|10.916633311798785|-0.8527660766169066|-0.012428116689845729|
transmisibles|1|1|23|213|0.041666666666666664|0.004672897196261682|0.04633956386292835|12.989882293829424|-0.2684031507545342|-0.012437684945400922|
('dato', 'de', 'lo')|3|1|54|213|0.01818181818181818|0.004672897196261682|0.022854715378079864|11.79348508102592|-0.6056179193746936|-0.01384122517517354|
('nacional', 'de', 'historia')|3|3|23|211|0.11538461538461539|0.014018691588785047|0.12940330697340044|12.874405076409488|-0.30095139036628876|-0.03894410515164053|
('el', 'suministrar', 'de')|3|1|6|213|0.14285714285714285|0.004672897196261682|0.14753004005340453|14.767489872492977|0.23263072154262796|0.0343200196668363|
('siglo', '(', 'xix-xx')|3|1|4|213|0.2|0.004672897196261682|0.2046728971962617|15.252916699663219|0.3694524170919272|0.07561689658236642|
tecnológico|1|2|59|212|0.03278688524590164|0.009345794392523364|0.04213267963842501|11.644107456987694|-0.647721278015126|-0.027290233101602522|
('estadísticos', 'de', '50,553')|3|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
hospitalorio|1|1|617|213|0.0016181229773462784|0.004672897196261682|0.00629102017360796|8.303381766646206|-1.5893333351446424|-0.009998528073982566|
('españa', 'del', 'siglo')|3|1|20|213|0.047619047619047616|0.004672897196261682|0.0522919448153093|13.18252737177182|-0.21410449083712166|-0.011195940219564661|
('y', 'psicologäa')|2|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('militares', 'de', 'campaña')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('instituto', 'médico', 'militar')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('la', 'clasificación', 'internacional')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('lo', 'ee')|2|1|2|213|0.3333333333333333|0.004672897196261682|0.338006230529595|15.989882293829424|0.5771724616208102|0.19508788811793737|
('examen', 'sumariar', ',')|3|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
estadísticos|1|1|7|213|0.125|0.004672897196261682|0.12967289719626168|14.57484479455058|0.1783320616252154|0.02312483509392396|
('desde', 'uno')|2|1|208|213|0.004784688995215311|0.004672897196261682|0.009457586191476993|9.867485662469697|-1.1484772986347722|-0.01086182304079302|
('cirujano', 'mayor', 'de')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('sobrar', 'lo', 'hospitalizacion')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('del', 'ojo')|2|1|87|213|0.011363636363636364|0.004672897196261682|0.016036533559898047|11.115413175913282|-0.7967382748414054|-0.01277692008294947|
('ámbito', 'militar')|2|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
español|1|4|1520|210|0.0026246719160104987|0.018691588785046728|0.021316260701057226|7.001197607057258|-1.9563650578679417|-0.04170238759995195|
('lo', 'instrucción', 'del')|3|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('tactical', 'emergency')|2|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
('deducciones', 'médico-preventivas')|2|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('de', 'buenos')|2|1|606|213|0.0016474464579901153|0.004672897196261682|0.006320343654251798|8.329292088294897|-1.5820302897796643|-0.009998975102843035|
estadísticas|1|1|46|213|0.02127659574468085|0.004672897196261682|0.025949492940942533|12.020255942872943|-0.5417006159163|-0.01405685630882425|
sistema|1|2|4664|212|0.0004286326618088298|0.009345794392523364|0.009774427054332194|5.386874202566381|-2.411375891642683|-0.023569817753436657|
('de', 'la')|2|4|4429|210|0.0009023234829686443|0.018691588785046728|0.019593912268015372|5.460777147385316|-2.390545715702146|-0.04684014302614786|
fisica|1|1|41|213|0.023809523809523808|0.004672897196261682|0.02848242100578549|12.18252737177182|-0.49596302829556976|-0.01412622777521872|
('academia', 'mexicana')|2|1|12|213|0.07692307692307693|0.004672897196261682|0.08159597411933861|13.874405076409488|-0.019092852907840623|-0.0015578999317325023|
tener|1|1|474|213|0.002105263157894737|0.004672897196261682|0.006778160354156419|8.68306109133227|-1.482317475985417|-0.010047385547997563|
('uno', 'nuevo')|2|1|1965|213|0.000508646998982706|0.004672897196261682|0.005181544195244388|6.63379718821|-2.059920002585851|-0.010673566532066522|
('servicio', 'odontólogico')|2|1|0|213|1.0|0.004672897196261682|1.0046728971962617|17.57484479455058|1.0239076740005593|1.0286922892996273|
efebológica|1|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('quemaduras', 'en')|2|1|14|213|0.06666666666666667|0.004672897196261682|0.07133956386292835|13.667954198942061|-0.07728279528782286|-0.005513320909941257|
comunicación|1|1|1277|213|0.000782472613458529|0.004672897196261682|0.005455369809720211|7.255172673603585|-1.8847800170602818|-0.010282172003034605|
medicinar|1|9|3192|205|0.0028116213683223993|0.04205607476635514|0.04486769613467754|5.930537833004999|-2.258139655897904|-0.10131752391049245|
('lo', 'nuevo', 'organización')|3|1|1|213|0.5|0.004672897196261682|0.5046728971962616|16.57484479455058|0.7420491365421111|0.3744920876006916|
('vida', 'del')|2|1|132|213|0.007518796992481203|0.004672897196261682|0.012191694188742885|10.51956235904939|-0.9646839146260837|-0.011761131275920562|
('ano', 'comer')|2|1|3|213|0.25|0.004672897196261682|0.2546728971962617|15.57484479455058|0.4601905990836635|0.1171980731311199|
